cl_type,cl_id,book,chapter,verse,clause_type_etcbc,clause_rela,book2,ebh_lbh,genre,txt_type,s_p_order,CP,cl_len,subj_type,subj_det,subj_len,pc_type,pc_det,pc_len,main_sub,nega,language,subgenre,Adju,Cmpl,Conj,EPPr,ExsS,Exst,Frnt,IntS,Intj,Loca,ModS,Modi,NCoS,NCop,Nega,Objc,PrAd,PrcS,PreO,PreS,PtcO,Ques,Rela,Supp,Time,Voct,Unkn,mother
nom,484620,Ezekiel,40,49,NmCl,NA_,Ezekiel,other,prophecy,N,SP,W,3,NP,und,1,PP,det,3,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484625,Ezekiel,41,1,NmCl,NA_,Ezekiel,other,prophecy,N,PS,no_conj,3,NP,und,1,NP,und,2,Main,non_neg,hbo,instruction,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,484626,Ezekiel,41,1,NmCl,NA_,Ezekiel,other,prophecy,N,PS,W,4,NP,und,1,NP,und,2,Undc,non_neg,hbo,instruction,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484628,Ezekiel,41,2,NmCl,NA_,Ezekiel,other,prophecy,N,SP,W,3,NP,det,3,NP,und,2,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484629,Ezekiel,41,2,NmCl,NA_,Ezekiel,other,prophecy,N,SP,W,4,NP,det,3,NP,und,2,Main,non_neg,hbo,instruction,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484647,Ezekiel,41,4,NmCl,NA_,Ezekiel,other,prophecy,Q,SP,no_conj,2,DPrP,det,1,NP,det,3,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,484652,Ezekiel,41,6,NmCl,NA_,Ezekiel,other,prophecy,N,SP,W,3,NP,det,2,NP,und,4,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,484654,Ezekiel,41,6,NmCl,NA_,Ezekiel,other,prophecy,N,SP,W,5,NP,und,1,PP,det,3,Main,non_neg,hbo,instruction,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484660,Ezekiel,41,7,NmCl,NA_,Ezekiel,other,prophecy,N,SP,KJ,5,NP,det,3,PP,und,4,SubAdv,non_neg,hbo,instruction,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,484661,Ezekiel,41,7,NmCl,NA_,Ezekiel,other,prophecy,N,SP,no_conj,3,NP,und,4,PP,und,2,Main,non_neg,hbo,instruction,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484664,Ezekiel,41,8,NmCl,NA_,Ezekiel,other,prophecy,N,SP,no_conj,3,NP,det,3,NP,und,2,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,484665,Ezekiel,41,9,NmCl,NA_,Ezekiel,other,prophecy,N,SP,no_conj,2,NP,det,3,NP,und,2,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,484669,Ezekiel,41,10,NmCl,NA_,Ezekiel,other,prophecy,N,PS,W,5,NP,und,3,PP,det,3,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484670,Ezekiel,41,11,NmCl,NA_,Ezekiel,other,prophecy,N,SP,W,3,NP,det,3,PP,det,3,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,484671,Ezekiel,41,11,NmCl,NA_,Ezekiel,other,prophecy,N,SP,no_conj,2,NP,und,2,PP,det,3,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484672,Ezekiel,41,11,NmCl,NA_,Ezekiel,other,prophecy,N,SP,W,3,NP,und,2,PP,det,3,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484673,Ezekiel,41,11,NmCl,NA_,Ezekiel,other,prophecy,N,SP,W,4,NP,det,4,NP,und,2,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484674,Ezekiel,41,12,NmCl,NA_,Ezekiel,other,prophecy,N,SP,W,3,NP,det,2,NP,und,3,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484676,Ezekiel,41,12,NmCl,NA_,Ezekiel,other,prophecy,N,SP,W,4,NP,det,3,NP,und,3,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484677,Ezekiel,41,12,NmCl,NA_,Ezekiel,other,prophecy,N,SP,W,3,NP,det,2,NP,und,2,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484679,Ezekiel,41,13,NmCl,NA_,Ezekiel,other,prophecy,N,SP,no_conj,2,NP,und,1,NP,und,2,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,484681,Ezekiel,41,13,NmCl,NA_,Ezekiel,other,prophecy,N,SP,no_conj,2,NP,und,1,NP,und,2,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
nom,484682,Ezekiel,41,14,NmCl,NA_,Ezekiel,other,prophecy,N,SP,W,3,NP,det,10,NP,und,2,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,484689,Ezekiel,41,16,NmCl,NA_,Ezekiel,other,prophecy,N,PS,no_conj,3,NP,und,2,PP,det,3,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
nom,484690,Ezekiel,41,16,NmCl,NA_,Ezekiel,other,prophecy,N,SP,W,3,NP,det,2,PP,det,3,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484695,Ezekiel,41,18,NmCl,NA_,Ezekiel,other,prophecy,N,SP,W,3,NP,und,1,PP,und,4,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ptcp
nom,484696,Ezekiel,41,18,NmCl,NA_,Ezekiel,other,prophecy,N,SP,W,3,NP,und,2,PP,det,3,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484697,Ezekiel,41,19,NmCl,NA_,Ezekiel,other,prophecy,N,SP,W,4,NP,und,2,PP,det,3,Main,non_neg,hbo,instruction,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484698,Ezekiel,41,19,NmCl,NA_,Ezekiel,other,prophecy,N,SP,W,4,NP,und,2,PP,det,3,Undc,non_neg,hbo,instruction,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484702,Ezekiel,41,21,NmCl,NA_,Ezekiel,other,prophecy,N,SP,no_conj,2,NP,det,2,NP,und,2,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ptcp
nom,484703,Ezekiel,41,21,NmCl,NA_,Ezekiel,other,prophecy,N,SP,W,4,NP,det,3,NP,det,2,Main,non_neg,hbo,instruction,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484704,Ezekiel,41,22,NmCl,NA_,Ezekiel,other,prophecy,N,SP,no_conj,2,NP,det,2,NP,und,1,Undc,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484705,Ezekiel,41,22,NmCl,NA_,Ezekiel,other,prophecy,N,PS,no_conj,2,NP,und,1,NP,und,2,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484706,Ezekiel,41,22,NmCl,NA_,Ezekiel,other,prophecy,N,SP,W,3,NP,det,2,NP,und,2,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484707,Ezekiel,41,22,NmCl,NA_,Ezekiel,other,prophecy,N,SP,W,3,NP,det,2,PP,det,2,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484708,Ezekiel,41,22,NmCl,NA_,Ezekiel,other,prophecy,N,SP,W,3,NP,det,5,NP,und,1,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484710,Ezekiel,41,22,NmCl,NA_,Ezekiel,other,prophecy,Q,SP,no_conj,2,DPrP,det,1,NP,det,2,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,484712,Ezekiel,41,23,NmCl,NA_,Ezekiel,other,prophecy,N,SP,W,3,NP,und,2,PP,det,7,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,484713,Ezekiel,41,24,NmCl,NA_,Ezekiel,other,prophecy,N,SP,W,3,NP,und,2,PP,det,3,Undc,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484715,Ezekiel,41,24,NmCl,NA_,Ezekiel,other,prophecy,N,SP,no_conj,2,NP,und,2,PP,und,3,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ptcp
nom,484716,Ezekiel,41,24,NmCl,NA_,Ezekiel,other,prophecy,N,SP,W,3,NP,und,2,PP,det,3,Undc,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484719,Ezekiel,41,25,NmCl,NA_,Ezekiel,other,prophecy,N,SP,W,4,NP,und,2,PP,det,4,Main,non_neg,hbo,instruction,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ptcp
nom,484720,Ezekiel,41,26,NmCl,NA_,Ezekiel,other,prophecy,N,SP,W,4,NP,und,4,PP,det,11,Main,non_neg,hbo,instruction,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484722,Ezekiel,42,1,NmCl,NA_,Ezekiel,other,prophecy,N,SP,no_conj,2,NP,det,2,PP,det,3,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,484726,Ezekiel,42,2,NmCl,NA_,Ezekiel,other,prophecy,N,PS,no_conj,3,NP,det,3,NP,det,3,Main,non_neg,hbo,instruction,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,484727,Ezekiel,42,2,NmCl,NA_,Ezekiel,other,prophecy,N,SP,W,3,NP,det,2,NP,und,2,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484728,Ezekiel,42,3,NmCl,NA_,Ezekiel,other,prophecy,N,PS,no_conj,4,NP,und,1,PP,det,6,Main,non_neg,hbo,instruction,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484731,Ezekiel,42,4,NmCl,NA_,Ezekiel,other,prophecy,N,PS,W,3,NP,und,4,PP,det,4,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,484732,Ezekiel,42,4,NmCl,NA_,Ezekiel,other,prophecy,N,PS,no_conj,2,NP,und,3,PP,det,3,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484733,Ezekiel,42,4,NmCl,NA_,Ezekiel,other,prophecy,N,SP,W,3,NP,det,2,PP,det,3,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484734,Ezekiel,42,5,AjCl,NA_,Ezekiel,other,prophecy,N,SP,W,3,NP,det,4,AdjP,NA,1,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484737,Ezekiel,42,6,NmCl,NA_,Ezekiel,other,prophecy,D,PS,W,5,NP,und,1,PP,det,2,Main,neg,hbo,instruction,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ptcp
nom,484741,Ezekiel,42,7,NmCl,Resu_,Ezekiel,other,prophecy,N,SP,no_conj,2,NP,det,2,NP,und,2,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
nom,484742,Ezekiel,42,8,NmCl,NA_,Ezekiel,other,prophecy,N,SP,KJ,3,NP,det,3,NP,und,2,SubAdv,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484744,Ezekiel,42,8,NmCl,NA_,Ezekiel,other,prophecy,N,PS,W,4,NP,und,2,PP,det,4,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484745,Ezekiel,42,9,NmCl,NA_,Ezekiel,other,prophecy,N,SP,W,4,NP,det,2,PP,det,3,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484747,Ezekiel,42,10,NmCl,NA_,Ezekiel,other,prophecy,N,PS,no_conj,3,NP,und,1,PP,det,8,Main,non_neg,hbo,instruction,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484748,Ezekiel,42,11,NmCl,NA_,Ezekiel,other,prophecy,N,SP,W,4,NP,und,1,PP,det,3,Main,non_neg,hbo,instruction,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484754,Ezekiel,42,12,NmCl,NA_,Ezekiel,other,prophecy,N,SP,W,4,NP,und,1,PP,und,3,Main,non_neg,hbo,instruction,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484756,Ezekiel,42,12,NmCl,NA_,Ezekiel,other,prophecy,N,SP,no_conj,2,NP,und,6,PP,det,3,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484761,Ezekiel,42,13,NmCl,Resu_,Ezekiel,other,prophecy,Q,SP,no_conj,2,PPrP,det,1,NP,det,3,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
nom,484765,Ezekiel,42,13,AjCl,NA_,Ezekiel,other,prophecy,Q,SP,KJ,3,NP,det,2,AdjP,NA,1,SubAdv,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,484770,Ezekiel,42,14,NmCl,NA_,Ezekiel,other,prophecy,Q,PS,KJ,3,PPrP,det,1,NP,und,1,SubAdv,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,484776,Ezekiel,42,15,NmCl,Attr_,Ezekiel,other,prophecy,N,SP,>CR,3,NP,det,2,PP,det,3,SubMod,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,perf
nom,484787,Ezekiel,42,20,NmCl,NA_,Ezekiel,other,prophecy,N,SP,no_conj,3,NP,und,1,PP,det,2,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,484788,Ezekiel,42,20,NmCl,NA_,Ezekiel,other,prophecy,N,SP,no_conj,2,NP,und,1,NP,und,2,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484789,Ezekiel,42,20,NmCl,NA_,Ezekiel,other,prophecy,N,SP,W,3,NP,und,1,NP,und,2,Undc,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484796,Ezekiel,43,2,NmCl,NA_,Ezekiel,other,prophecy,N,SP,W,3,NP,det,2,PP,und,4,Main,non_neg,hbo,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,484804,Ezekiel,43,3,NmCl,NA_,Ezekiel,other,prophecy,N,SP,W,3,NP,und,1,PP,det,3,Main,non_neg,hbo,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484808,Ezekiel,43,4,NmCl,Attr_,Ezekiel,other,prophecy,N,SP,>CR,3,NP,det,2,PP,det,3,SubMod,non_neg,hbo,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,perf
hyh,484815,Ezekiel,43,6,WXQt,NA_,Ezekiel,other,prophecy,N,SP,W,4,NP,und,1,VP,NA,1,Main,non_neg,hbo,_,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,484839,Ezekiel,43,12,NmCl,NA_,Ezekiel,other,prophecy,Q,SP,no_conj,2,DPrP,det,1,NP,det,3,Main,non_neg,hbo,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impv
nom,484840,Ezekiel,43,12,NmCl,NA_,Ezekiel,other,prophecy,Q,SP,no_conj,4,NP,det,3,NP,und,2,Main,non_neg,hbo,_,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484841,Ezekiel,43,12,NmCl,NA_,Ezekiel,other,prophecy,Q,SP,no_conj,3,DPrP,det,1,NP,det,3,Main,non_neg,hbo,_,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484842,Ezekiel,43,13,NmCl,NA_,Ezekiel,other,prophecy,Q,SP,W,4,DPrP,det,1,NP,det,3,Main,non_neg,hbo,instruction,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484843,Ezekiel,43,13,NmCl,NA_,Ezekiel,other,prophecy,Q,SP,no_conj,2,NP,und,1,NP,und,3,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484844,Ezekiel,43,13,NmCl,NA_,Ezekiel,other,prophecy,Q,PS,W,3,NP,det,2,NP,und,1,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484845,Ezekiel,43,13,NmCl,NA_,Ezekiel,other,prophecy,Q,PS,W,3,NP,und,1,NP,und,1,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484846,Ezekiel,43,13,NmCl,NA_,Ezekiel,other,prophecy,Q,SP,W,5,NP,det,2,NP,det,3,Main,non_neg,hbo,instruction,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484847,Ezekiel,43,13,NmCl,NA_,Ezekiel,other,prophecy,Q,SP,W,3,DPrP,det,1,NP,det,3,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484849,Ezekiel,43,14,NmCl,NA_,Ezekiel,other,prophecy,Q,SP,W,3,NP,und,1,NP,und,2,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484851,Ezekiel,43,14,NmCl,NA_,Ezekiel,other,prophecy,Q,PS,W,3,NP,det,2,NP,und,1,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484852,Ezekiel,43,15,NmCl,NA_,Ezekiel,other,prophecy,Q,SP,W,3,NP,det,2,NP,und,2,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484853,Ezekiel,43,15,NmCl,NA_,Ezekiel,other,prophecy,Q,SP,W,4,NP,det,2,NP,und,1,Main,non_neg,hbo,instruction,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484855,Ezekiel,43,16,NmCl,Resu_,Ezekiel,other,prophecy,Q,PS,no_conj,3,NP,und,1,NP,und,2,Main,non_neg,hbo,instruction,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
nom,484858,Ezekiel,43,17,NmCl,Resu_,Ezekiel,other,prophecy,Q,PS,no_conj,4,NP,und,1,NP,und,2,Main,non_neg,hbo,instruction,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
nom,484859,Ezekiel,43,17,NmCl,NA_,Ezekiel,other,prophecy,Q,SP,W,4,NP,det,2,NP,det,3,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
nom,484860,Ezekiel,43,17,NmCl,NA_,Ezekiel,other,prophecy,Q,SP,W,5,NP,det,2,NP,und,1,Main,non_neg,hbo,instruction,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484861,Ezekiel,43,17,NmCl,NA_,Ezekiel,other,prophecy,Q,SP,W,3,NP,det,2,NP,und,2,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,484865,Ezekiel,43,18,NmCl,NA_,Ezekiel,other,prophecy,Q,SP,no_conj,2,DPrP,det,1,NP,det,3,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,484871,Ezekiel,43,19,NmCl,Attr_,Ezekiel,other,prophecy,Q,SP,>CR,3,PPrP,det,1,PP,det,3,SubMod,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,perf
hyh,484904,Ezekiel,44,2,XYqt,NA_,Ezekiel,other,prophecy,Q,SP,no_conj,2,NP,det,4,AdjP,NA,1,Main,non_neg,hbo,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
hyh,484980,Ezekiel,44,18,XYqt,NA_,Ezekiel,other,prophecy,Q,SP,no_conj,2,NP,und,2,PP,det,3,Main,non_neg,hbo,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
hyh,484981,Ezekiel,44,18,WXYq,NA_,Ezekiel,other,prophecy,Q,SP,W,3,NP,und,2,PP,det,3,Undc,non_neg,hbo,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,485014,Ezekiel,44,28,NmCl,NA_,Ezekiel,other,prophecy,Q,SP,no_conj,2,PPrP,det,1,NP,det,2,Main,non_neg,hbo,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,485016,Ezekiel,44,28,NmCl,NA_,Ezekiel,other,prophecy,Q,SP,no_conj,2,PPrP,det,1,NP,det,2,Main,non_neg,hbo,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
hyh,485019,Ezekiel,44,29,WXYq,NA_,Ezekiel,other,prophecy,Q,SP,W,4,NP,und,2,PP,det,2,Main,non_neg,hbo,_,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
hyh,485020,Ezekiel,44,30,WXYq,NA_,Ezekiel,other,prophecy,Q,SP,W,3,NP,und,12,PP,det,3,Main,non_neg,hbo,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,485026,Ezekiel,45,1,NmCl,NA_,Ezekiel,other,prophecy,Q,SP,no_conj,2,NP,und,1,NP,und,5,Main,non_neg,hbo,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
